category;dataset;variable;period;scenario;sub_period;start_year;end_year;attribute;focal;variable_long;unit;path;valid
lulc;wslhabmap;cl94;present;NA;NA;NA;NA;NA;5000;parking, sport grounds;percentage cover;./lulc/wslhabmap/cl94/lulc_wslhabmap_cl94_5000.tif;yes
lulc;wslhabmap;gr1;present;NA;NA;NA;NA;NA;NA;water;percentage cover;./lulc/wslhabmap/gr1/lulc_wslhabmap_gr1.tif;yes
lulc;wslhabmap;gr1;present;NA;NA;NA;NA;NA;100;water;percentage cover;./lulc/wslhabmap/gr1/lulc_wslhabmap_gr1_100.tif;yes
lulc;wslhabmap;gr1;present;NA;NA;NA;NA;NA;1000;water;percentage cover;./lulc/wslhabmap/gr1/lulc_wslhabmap_gr1_1000.tif;yes
lulc;wslhabmap;gr1;present;NA;NA;NA;NA;NA;1500;water;percentage cover;./lulc/wslhabmap/gr1/lulc_wslhabmap_gr1_1500.tif;yes
lulc;wslhabmap;gr1;present;NA;NA;NA;NA;NA;200;water;percentage cover;./lulc/wslhabmap/gr1/lulc_wslhabmap_gr1_200.tif;yes
lulc;wslhabmap;gr1;present;NA;NA;NA;NA;NA;2000;water;percentage cover;./lulc/wslhabmap/gr1/lulc_wslhabmap_gr1_2000.tif;yes
lulc;wslhabmap;gr1;present;NA;NA;NA;NA;NA;25;water;percentage cover;./lulc/wslhabmap/gr1/lulc_wslhabmap_gr1_25.tif;yes
lulc;wslhabmap;gr1;present;NA;NA;NA;NA;NA;300;water;percentage cover;./lulc/wslhabmap/gr1/lulc_wslhabmap_gr1_300.tif;yes
lulc;wslhabmap;gr1;present;NA;NA;NA;NA;NA;3000;water;percentage cover;./lulc/wslhabmap/gr1/lulc_wslhabmap_gr1_3000.tif;yes
lulc;wslhabmap;gr1;present;NA;NA;NA;NA;NA;400;water;percentage cover;./lulc/wslhabmap/gr1/lulc_wslhabmap_gr1_400.tif;yes
lulc;wslhabmap;gr1;present;NA;NA;NA;NA;NA;4000;water;percentage cover;./lulc/wslhabmap/gr1/lulc_wslhabmap_gr1_4000.tif;yes
lulc;wslhabmap;gr1;present;NA;NA;NA;NA;NA;50;water;percentage cover;./lulc/wslhabmap/gr1/lulc_wslhabmap_gr1_50.tif;yes
lulc;wslhabmap;gr1;present;NA;NA;NA;NA;NA;500;water;percentage cover;./lulc/wslhabmap/gr1/lulc_wslhabmap_gr1_500.tif;yes
lulc;wslhabmap;gr1;present;NA;NA;NA;NA;NA;5000;water;percentage cover;./lulc/wslhabmap/gr1/lulc_wslhabmap_gr1_5000.tif;yes
lulc;wslhabmap;gr2;present;NA;NA;NA;NA;NA;NA;shorelines and wetlands;percentage cover;./lulc/wslhabmap/gr2/lulc_wslhabmap_gr2.tif;yes
lulc;wslhabmap;gr2;present;NA;NA;NA;NA;NA;100;shorelines and wetlands;percentage cover;./lulc/wslhabmap/gr2/lulc_wslhabmap_gr2_100.tif;yes
lulc;wslhabmap;gr2;present;NA;NA;NA;NA;NA;1000;shorelines and wetlands;percentage cover;./lulc/wslhabmap/gr2/lulc_wslhabmap_gr2_1000.tif;yes
lulc;wslhabmap;gr2;present;NA;NA;NA;NA;NA;1500;shorelines and wetlands;percentage cover;./lulc/wslhabmap/gr2/lulc_wslhabmap_gr2_1500.tif;yes
lulc;wslhabmap;gr2;present;NA;NA;NA;NA;NA;200;shorelines and wetlands;percentage cover;./lulc/wslhabmap/gr2/lulc_wslhabmap_gr2_200.tif;yes
lulc;wslhabmap;gr2;present;NA;NA;NA;NA;NA;2000;shorelines and wetlands;percentage cover;./lulc/wslhabmap/gr2/lulc_wslhabmap_gr2_2000.tif;yes
lulc;wslhabmap;gr2;present;NA;NA;NA;NA;NA;25;shorelines and wetlands;percentage cover;./lulc/wslhabmap/gr2/lulc_wslhabmap_gr2_25.tif;yes
lulc;wslhabmap;gr2;present;NA;NA;NA;NA;NA;300;shorelines and wetlands;percentage cover;./lulc/wslhabmap/gr2/lulc_wslhabmap_gr2_300.tif;yes
lulc;wslhabmap;gr2;present;NA;NA;NA;NA;NA;3000;shorelines and wetlands;percentage cover;./lulc/wslhabmap/gr2/lulc_wslhabmap_gr2_3000.tif;yes
lulc;wslhabmap;gr2;present;NA;NA;NA;NA;NA;400;shorelines and wetlands;percentage cover;./lulc/wslhabmap/gr2/lulc_wslhabmap_gr2_400.tif;yes
lulc;wslhabmap;gr2;present;NA;NA;NA;NA;NA;4000;shorelines and wetlands;percentage cover;./lulc/wslhabmap/gr2/lulc_wslhabmap_gr2_4000.tif;yes
lulc;wslhabmap;gr2;present;NA;NA;NA;NA;NA;50;shorelines and wetlands;percentage cover;./lulc/wslhabmap/gr2/lulc_wslhabmap_gr2_50.tif;yes
lulc;wslhabmap;gr2;present;NA;NA;NA;NA;NA;500;shorelines and wetlands;percentage cover;./lulc/wslhabmap/gr2/lulc_wslhabmap_gr2_500.tif;yes
lulc;wslhabmap;gr2;present;NA;NA;NA;NA;NA;5000;shorelines and wetlands;percentage cover;./lulc/wslhabmap/gr2/lulc_wslhabmap_gr2_5000.tif;yes
lulc;wslhabmap;gr3;present;NA;NA;NA;NA;NA;NA;glaciers, rocks, scree and moraines;percentage cover;./lulc/wslhabmap/gr3/lulc_wslhabmap_gr3.tif;yes
lulc;wslhabmap;gr3;present;NA;NA;NA;NA;NA;100;glaciers, rocks, scree and moraines;percentage cover;./lulc/wslhabmap/gr3/lulc_wslhabmap_gr3_100.tif;yes
lulc;wslhabmap;gr3;present;NA;NA;NA;NA;NA;1000;glaciers, rocks, scree and moraines;percentage cover;./lulc/wslhabmap/gr3/lulc_wslhabmap_gr3_1000.tif;yes
lulc;wslhabmap;gr3;present;NA;NA;NA;NA;NA;1500;glaciers, rocks, scree and moraines;percentage cover;./lulc/wslhabmap/gr3/lulc_wslhabmap_gr3_1500.tif;yes
lulc;wslhabmap;gr3;present;NA;NA;NA;NA;NA;200;glaciers, rocks, scree and moraines;percentage cover;./lulc/wslhabmap/gr3/lulc_wslhabmap_gr3_200.tif;yes
lulc;wslhabmap;gr3;present;NA;NA;NA;NA;NA;2000;glaciers, rocks, scree and moraines;percentage cover;./lulc/wslhabmap/gr3/lulc_wslhabmap_gr3_2000.tif;yes
lulc;wslhabmap;gr3;present;NA;NA;NA;NA;NA;25;glaciers, rocks, scree and moraines;percentage cover;./lulc/wslhabmap/gr3/lulc_wslhabmap_gr3_25.tif;yes
lulc;wslhabmap;gr3;present;NA;NA;NA;NA;NA;300;glaciers, rocks, scree and moraines;percentage cover;./lulc/wslhabmap/gr3/lulc_wslhabmap_gr3_300.tif;yes
lulc;wslhabmap;gr3;present;NA;NA;NA;NA;NA;3000;glaciers, rocks, scree and moraines;percentage cover;./lulc/wslhabmap/gr3/lulc_wslhabmap_gr3_3000.tif;yes
lulc;wslhabmap;gr3;present;NA;NA;NA;NA;NA;400;glaciers, rocks, scree and moraines;percentage cover;./lulc/wslhabmap/gr3/lulc_wslhabmap_gr3_400.tif;yes
lulc;wslhabmap;gr3;present;NA;NA;NA;NA;NA;4000;glaciers, rocks, scree and moraines;percentage cover;./lulc/wslhabmap/gr3/lulc_wslhabmap_gr3_4000.tif;yes
lulc;wslhabmap;gr3;present;NA;NA;NA;NA;NA;50;glaciers, rocks, scree and moraines;percentage cover;./lulc/wslhabmap/gr3/lulc_wslhabmap_gr3_50.tif;yes
lulc;wslhabmap;gr3;present;NA;NA;NA;NA;NA;500;glaciers, rocks, scree and moraines;percentage cover;./lulc/wslhabmap/gr3/lulc_wslhabmap_gr3_500.tif;yes
lulc;wslhabmap;gr3;present;NA;NA;NA;NA;NA;5000;glaciers, rocks, scree and moraines;percentage cover;./lulc/wslhabmap/gr3/lulc_wslhabmap_gr3_5000.tif;yes
lulc;wslhabmap;gr4;present;NA;NA;NA;NA;NA;NA;grasslands and meadows;percentage cover;./lulc/wslhabmap/gr4/lulc_wslhabmap_gr4.tif;yes
lulc;wslhabmap;gr4;present;NA;NA;NA;NA;NA;100;grasslands and meadows;percentage cover;./lulc/wslhabmap/gr4/lulc_wslhabmap_gr4_100.tif;yes
lulc;wslhabmap;gr4;present;NA;NA;NA;NA;NA;1000;grasslands and meadows;percentage cover;./lulc/wslhabmap/gr4/lulc_wslhabmap_gr4_1000.tif;yes
lulc;wslhabmap;gr4;present;NA;NA;NA;NA;NA;1500;grasslands and meadows;percentage cover;./lulc/wslhabmap/gr4/lulc_wslhabmap_gr4_1500.tif;yes
lulc;wslhabmap;gr4;present;NA;NA;NA;NA;NA;200;grasslands and meadows;percentage cover;./lulc/wslhabmap/gr4/lulc_wslhabmap_gr4_200.tif;yes
lulc;wslhabmap;gr4;present;NA;NA;NA;NA;NA;2000;grasslands and meadows;percentage cover;./lulc/wslhabmap/gr4/lulc_wslhabmap_gr4_2000.tif;yes
lulc;wslhabmap;gr4;present;NA;NA;NA;NA;NA;25;grasslands and meadows;percentage cover;./lulc/wslhabmap/gr4/lulc_wslhabmap_gr4_25.tif;yes
lulc;wslhabmap;gr4;present;NA;NA;NA;NA;NA;300;grasslands and meadows;percentage cover;./lulc/wslhabmap/gr4/lulc_wslhabmap_gr4_300.tif;yes
lulc;wslhabmap;gr4;present;NA;NA;NA;NA;NA;3000;grasslands and meadows;percentage cover;./lulc/wslhabmap/gr4/lulc_wslhabmap_gr4_3000.tif;yes
lulc;wslhabmap;gr4;present;NA;NA;NA;NA;NA;400;grasslands and meadows;percentage cover;./lulc/wslhabmap/gr4/lulc_wslhabmap_gr4_400.tif;yes
lulc;wslhabmap;gr4;present;NA;NA;NA;NA;NA;4000;grasslands and meadows;percentage cover;./lulc/wslhabmap/gr4/lulc_wslhabmap_gr4_4000.tif;yes
lulc;wslhabmap;gr4;present;NA;NA;NA;NA;NA;50;grasslands and meadows;percentage cover;./lulc/wslhabmap/gr4/lulc_wslhabmap_gr4_50.tif;yes
lulc;wslhabmap;gr4;present;NA;NA;NA;NA;NA;500;grasslands and meadows;percentage cover;./lulc/wslhabmap/gr4/lulc_wslhabmap_gr4_500.tif;yes
lulc;wslhabmap;gr4;present;NA;NA;NA;NA;NA;5000;grasslands and meadows;percentage cover;./lulc/wslhabmap/gr4/lulc_wslhabmap_gr4_5000.tif;yes
lulc;wslhabmap;gr5;present;NA;NA;NA;NA;NA;NA;heaths, forest edges and megaphorbs;percentage cover;./lulc/wslhabmap/gr5/lulc_wslhabmap_gr5.tif;yes
lulc;wslhabmap;gr5;present;NA;NA;NA;NA;NA;100;heaths, forest edges and megaphorbs;percentage cover;./lulc/wslhabmap/gr5/lulc_wslhabmap_gr5_100.tif;yes
lulc;wslhabmap;gr5;present;NA;NA;NA;NA;NA;1000;heaths, forest edges and megaphorbs;percentage cover;./lulc/wslhabmap/gr5/lulc_wslhabmap_gr5_1000.tif;yes
lulc;wslhabmap;gr5;present;NA;NA;NA;NA;NA;1500;heaths, forest edges and megaphorbs;percentage cover;./lulc/wslhabmap/gr5/lulc_wslhabmap_gr5_1500.tif;yes
lulc;wslhabmap;gr5;present;NA;NA;NA;NA;NA;200;heaths, forest edges and megaphorbs;percentage cover;./lulc/wslhabmap/gr5/lulc_wslhabmap_gr5_200.tif;yes
lulc;wslhabmap;gr5;present;NA;NA;NA;NA;NA;2000;heaths, forest edges and megaphorbs;percentage cover;./lulc/wslhabmap/gr5/lulc_wslhabmap_gr5_2000.tif;yes
lulc;wslhabmap;gr5;present;NA;NA;NA;NA;NA;25;heaths, forest edges and megaphorbs;percentage cover;./lulc/wslhabmap/gr5/lulc_wslhabmap_gr5_25.tif;yes
lulc;wslhabmap;gr5;present;NA;NA;NA;NA;NA;300;heaths, forest edges and megaphorbs;percentage cover;./lulc/wslhabmap/gr5/lulc_wslhabmap_gr5_300.tif;yes
lulc;wslhabmap;gr5;present;NA;NA;NA;NA;NA;3000;heaths, forest edges and megaphorbs;percentage cover;./lulc/wslhabmap/gr5/lulc_wslhabmap_gr5_3000.tif;yes
lulc;wslhabmap;gr5;present;NA;NA;NA;NA;NA;400;heaths, forest edges and megaphorbs;percentage cover;./lulc/wslhabmap/gr5/lulc_wslhabmap_gr5_400.tif;yes
lulc;wslhabmap;gr5;present;NA;NA;NA;NA;NA;4000;heaths, forest edges and megaphorbs;percentage cover;./lulc/wslhabmap/gr5/lulc_wslhabmap_gr5_4000.tif;yes
lulc;wslhabmap;gr5;present;NA;NA;NA;NA;NA;50;heaths, forest edges and megaphorbs;percentage cover;./lulc/wslhabmap/gr5/lulc_wslhabmap_gr5_50.tif;yes
lulc;wslhabmap;gr5;present;NA;NA;NA;NA;NA;500;heaths, forest edges and megaphorbs;percentage cover;./lulc/wslhabmap/gr5/lulc_wslhabmap_gr5_500.tif;yes
lulc;wslhabmap;gr5;present;NA;NA;NA;NA;NA;5000;heaths, forest edges and megaphorbs;percentage cover;./lulc/wslhabmap/gr5/lulc_wslhabmap_gr5_5000.tif;yes
lulc;wslhabmap;gr6;present;NA;NA;NA;NA;NA;NA;forests;percentage cover;./lulc/wslhabmap/gr6/lulc_wslhabmap_gr6.tif;yes
lulc;wslhabmap;gr6;present;NA;NA;NA;NA;NA;100;forests;percentage cover;./lulc/wslhabmap/gr6/lulc_wslhabmap_gr6_100.tif;yes
lulc;wslhabmap;gr6;present;NA;NA;NA;NA;NA;1000;forests;percentage cover;./lulc/wslhabmap/gr6/lulc_wslhabmap_gr6_1000.tif;yes
lulc;wslhabmap;gr6;present;NA;NA;NA;NA;NA;1500;forests;percentage cover;./lulc/wslhabmap/gr6/lulc_wslhabmap_gr6_1500.tif;yes
lulc;wslhabmap;gr6;present;NA;NA;NA;NA;NA;200;forests;percentage cover;./lulc/wslhabmap/gr6/lulc_wslhabmap_gr6_200.tif;yes
lulc;wslhabmap;gr6;present;NA;NA;NA;NA;NA;2000;forests;percentage cover;./lulc/wslhabmap/gr6/lulc_wslhabmap_gr6_2000.tif;yes
lulc;wslhabmap;gr6;present;NA;NA;NA;NA;NA;25;forests;percentage cover;./lulc/wslhabmap/gr6/lulc_wslhabmap_gr6_25.tif;yes
lulc;wslhabmap;gr6;present;NA;NA;NA;NA;NA;300;forests;percentage cover;./lulc/wslhabmap/gr6/lulc_wslhabmap_gr6_300.tif;yes
lulc;wslhabmap;gr6;present;NA;NA;NA;NA;NA;3000;forests;percentage cover;./lulc/wslhabmap/gr6/lulc_wslhabmap_gr6_3000.tif;yes
lulc;wslhabmap;gr6;present;NA;NA;NA;NA;NA;400;forests;percentage cover;./lulc/wslhabmap/gr6/lulc_wslhabmap_gr6_400.tif;yes
lulc;wslhabmap;gr6;present;NA;NA;NA;NA;NA;4000;forests;percentage cover;./lulc/wslhabmap/gr6/lulc_wslhabmap_gr6_4000.tif;yes
lulc;wslhabmap;gr6;present;NA;NA;NA;NA;NA;50;forests;percentage cover;./lulc/wslhabmap/gr6/lulc_wslhabmap_gr6_50.tif;yes
lulc;wslhabmap;gr6;present;NA;NA;NA;NA;NA;500;forests;percentage cover;./lulc/wslhabmap/gr6/lulc_wslhabmap_gr6_500.tif;yes
lulc;wslhabmap;gr6;present;NA;NA;NA;NA;NA;5000;forests;percentage cover;./lulc/wslhabmap/gr6/lulc_wslhabmap_gr6_5000.tif;yes
lulc;wslhabmap;gr7;present;NA;NA;NA;NA;NA;NA;pioneer vegetation in areas disturbed by humans;percentage cover;./lulc/wslhabmap/gr7/lulc_wslhabmap_gr7.tif;yes
lulc;wslhabmap;gr7;present;NA;NA;NA;NA;NA;100;pioneer vegetation in areas disturbed by humans;percentage cover;./lulc/wslhabmap/gr7/lulc_wslhabmap_gr7_100.tif;yes
lulc;wslhabmap;gr7;present;NA;NA;NA;NA;NA;1000;pioneer vegetation in areas disturbed by humans;percentage cover;./lulc/wslhabmap/gr7/lulc_wslhabmap_gr7_1000.tif;yes
lulc;wslhabmap;gr7;present;NA;NA;NA;NA;NA;1500;pioneer vegetation in areas disturbed by humans;percentage cover;./lulc/wslhabmap/gr7/lulc_wslhabmap_gr7_1500.tif;yes
lulc;wslhabmap;gr7;present;NA;NA;NA;NA;NA;200;pioneer vegetation in areas disturbed by humans;percentage cover;./lulc/wslhabmap/gr7/lulc_wslhabmap_gr7_200.tif;yes
lulc;wslhabmap;gr7;present;NA;NA;NA;NA;NA;2000;pioneer vegetation in areas disturbed by humans;percentage cover;./lulc/wslhabmap/gr7/lulc_wslhabmap_gr7_2000.tif;yes
lulc;wslhabmap;gr7;present;NA;NA;NA;NA;NA;25;pioneer vegetation in areas disturbed by humans;percentage cover;./lulc/wslhabmap/gr7/lulc_wslhabmap_gr7_25.tif;yes
lulc;wslhabmap;gr7;present;NA;NA;NA;NA;NA;300;pioneer vegetation in areas disturbed by humans;percentage cover;./lulc/wslhabmap/gr7/lulc_wslhabmap_gr7_300.tif;yes
lulc;wslhabmap;gr7;present;NA;NA;NA;NA;NA;3000;pioneer vegetation in areas disturbed by humans;percentage cover;./lulc/wslhabmap/gr7/lulc_wslhabmap_gr7_3000.tif;yes
lulc;wslhabmap;gr7;present;NA;NA;NA;NA;NA;400;pioneer vegetation in areas disturbed by humans;percentage cover;./lulc/wslhabmap/gr7/lulc_wslhabmap_gr7_400.tif;yes
lulc;wslhabmap;gr7;present;NA;NA;NA;NA;NA;4000;pioneer vegetation in areas disturbed by humans;percentage cover;./lulc/wslhabmap/gr7/lulc_wslhabmap_gr7_4000.tif;yes
lulc;wslhabmap;gr7;present;NA;NA;NA;NA;NA;50;pioneer vegetation in areas disturbed by humans;percentage cover;./lulc/wslhabmap/gr7/lulc_wslhabmap_gr7_50.tif;yes
lulc;wslhabmap;gr7;present;NA;NA;NA;NA;NA;500;pioneer vegetation in areas disturbed by humans;percentage cover;./lulc/wslhabmap/gr7/lulc_wslhabmap_gr7_500.tif;yes
lulc;wslhabmap;gr7;present;NA;NA;NA;NA;NA;5000;pioneer vegetation in areas disturbed by humans;percentage cover;./lulc/wslhabmap/gr7/lulc_wslhabmap_gr7_5000.tif;yes
lulc;wslhabmap;gr8;present;NA;NA;NA;NA;NA;NA;plantations, fields and crops;percentage cover;./lulc/wslhabmap/gr8/lulc_wslhabmap_gr8.tif;yes
lulc;wslhabmap;gr8;present;NA;NA;NA;NA;NA;100;plantations, fields and crops;percentage cover;./lulc/wslhabmap/gr8/lulc_wslhabmap_gr8_100.tif;yes
lulc;wslhabmap;gr8;present;NA;NA;NA;NA;NA;1000;plantations, fields and crops;percentage cover;./lulc/wslhabmap/gr8/lulc_wslhabmap_gr8_1000.tif;yes
lulc;wslhabmap;gr8;present;NA;NA;NA;NA;NA;1500;plantations, fields and crops;percentage cover;./lulc/wslhabmap/gr8/lulc_wslhabmap_gr8_1500.tif;yes
lulc;wslhabmap;gr8;present;NA;NA;NA;NA;NA;200;plantations, fields and crops;percentage cover;./lulc/wslhabmap/gr8/lulc_wslhabmap_gr8_200.tif;yes
lulc;wslhabmap;gr8;present;NA;NA;NA;NA;NA;2000;plantations, fields and crops;percentage cover;./lulc/wslhabmap/gr8/lulc_wslhabmap_gr8_2000.tif;yes
lulc;wslhabmap;gr8;present;NA;NA;NA;NA;NA;25;plantations, fields and crops;percentage cover;./lulc/wslhabmap/gr8/lulc_wslhabmap_gr8_25.tif;yes
lulc;wslhabmap;gr8;present;NA;NA;NA;NA;NA;300;plantations, fields and crops;percentage cover;./lulc/wslhabmap/gr8/lulc_wslhabmap_gr8_300.tif;yes
lulc;wslhabmap;gr8;present;NA;NA;NA;NA;NA;3000;plantations, fields and crops;percentage cover;./lulc/wslhabmap/gr8/lulc_wslhabmap_gr8_3000.tif;yes
lulc;wslhabmap;gr8;present;NA;NA;NA;NA;NA;400;plantations, fields and crops;percentage cover;./lulc/wslhabmap/gr8/lulc_wslhabmap_gr8_400.tif;yes
lulc;wslhabmap;gr8;present;NA;NA;NA;NA;NA;4000;plantations, fields and crops;percentage cover;./lulc/wslhabmap/gr8/lulc_wslhabmap_gr8_4000.tif;yes
lulc;wslhabmap;gr8;present;NA;NA;NA;NA;NA;50;plantations, fields and crops;percentage cover;./lulc/wslhabmap/gr8/lulc_wslhabmap_gr8_50.tif;yes
lulc;wslhabmap;gr8;present;NA;NA;NA;NA;NA;500;plantations, fields and crops;percentage cover;./lulc/wslhabmap/gr8/lulc_wslhabmap_gr8_500.tif;yes
lulc;wslhabmap;gr8;present;NA;NA;NA;NA;NA;5000;plantations, fields and crops;percentage cover;./lulc/wslhabmap/gr8/lulc_wslhabmap_gr8_5000.tif;yes
lulc;wslhabmap;gr9;present;NA;NA;NA;NA;NA;NA;built environments;percentage cover;./lulc/wslhabmap/gr9/lulc_wslhabmap_gr9.tif;yes
lulc;wslhabmap;gr9;present;NA;NA;NA;NA;NA;100;built environments;percentage cover;./lulc/wslhabmap/gr9/lulc_wslhabmap_gr9_100.tif;yes
lulc;wslhabmap;gr9;present;NA;NA;NA;NA;NA;1000;built environments;percentage cover;./lulc/wslhabmap/gr9/lulc_wslhabmap_gr9_1000.tif;yes
lulc;wslhabmap;gr9;present;NA;NA;NA;NA;NA;1500;built environments;percentage cover;./lulc/wslhabmap/gr9/lulc_wslhabmap_gr9_1500.tif;yes
lulc;wslhabmap;gr9;present;NA;NA;NA;NA;NA;200;built environments;percentage cover;./lulc/wslhabmap/gr9/lulc_wslhabmap_gr9_200.tif;yes
lulc;wslhabmap;gr9;present;NA;NA;NA;NA;NA;2000;built environments;percentage cover;./lulc/wslhabmap/gr9/lulc_wslhabmap_gr9_2000.tif;yes
lulc;wslhabmap;gr9;present;NA;NA;NA;NA;NA;25;built environments;percentage cover;./lulc/wslhabmap/gr9/lulc_wslhabmap_gr9_25.tif;yes
lulc;wslhabmap;gr9;present;NA;NA;NA;NA;NA;300;built environments;percentage cover;./lulc/wslhabmap/gr9/lulc_wslhabmap_gr9_300.tif;yes
lulc;wslhabmap;gr9;present;NA;NA;NA;NA;NA;3000;built environments;percentage cover;./lulc/wslhabmap/gr9/lulc_wslhabmap_gr9_3000.tif;yes
lulc;wslhabmap;gr9;present;NA;NA;NA;NA;NA;400;built environments;percentage cover;./lulc/wslhabmap/gr9/lulc_wslhabmap_gr9_400.tif;yes
lulc;wslhabmap;gr9;present;NA;NA;NA;NA;NA;4000;built environments;percentage cover;./lulc/wslhabmap/gr9/lulc_wslhabmap_gr9_4000.tif;yes
lulc;wslhabmap;gr9;present;NA;NA;NA;NA;NA;50;built environments;percentage cover;./lulc/wslhabmap/gr9/lulc_wslhabmap_gr9_50.tif;yes
lulc;wslhabmap;gr9;present;NA;NA;NA;NA;NA;500;built environments;percentage cover;./lulc/wslhabmap/gr9/lulc_wslhabmap_gr9_500.tif;yes
lulc;wslhabmap;gr9;present;NA;NA;NA;NA;NA;5000;built environments;percentage cover;./lulc/wslhabmap/gr9/lulc_wslhabmap_gr9_5000.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;NA;NA;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;mean;100;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_mean_100.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;mean;1000;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_mean_1000.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;mean;1500;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_mean_1500.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;mean;200;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_mean_200.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;mean;2000;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_mean_2000.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;mean;25;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_mean_25.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;mean;300;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_mean_300.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;mean;3000;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_mean_3000.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;mean;400;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_mean_400.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;mean;4000;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_mean_4000.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;mean;50;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_mean_50.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;mean;500;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_mean_500.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;mean;5000;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_mean_5000.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;sum;100;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_sum_100.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;sum;1000;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_sum_1000.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;sum;1500;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_sum_1500.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;sum;200;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_sum_200.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;sum;2000;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_sum_2000.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;sum;25;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_sum_25.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;sum;300;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_sum_300.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;sum;3000;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_sum_3000.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;sum;400;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_sum_400.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;sum;4000;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_sum_4000.tif;yes
pop;statpop;populationdensity;present;NA;2010;2010;2010;sum;50;human population density;number of inhabitants;./pop/statpop/2010/populationdensity/pop_statpop_2010_populationdensity_sum_50.tif;yes
